iteration,t_loss,v_loss
      127100,  0.45187137, 0.064988576
      127200,  0.45567617, 0.056923438
      127300,   0.4393886, 0.066227533
      127400,  0.51983523,  0.12572168
      127500,  0.46730569, 0.066957898
      127600,  0.46471941, 0.064302303
      127700,  0.46038529, 0.092840284
      127800,  0.48283732,   0.1242947
      127900,   0.4381341, 0.085264511
      128000,  0.42383984, 0.064042233
      128100,  0.43887237, 0.030421594
      128200,  0.58310825,  0.20070957
      128300,  0.46166492, 0.065242209
      128400,  0.56183141,  0.19303024
      128500,  0.48915207,  0.11318827
      128600,  0.47197452, 0.082927376
      128700,  0.49319303, 0.037245404
      128800,  0.52348685, 0.050099988
      128900,  0.52228808, 0.031758126
      129000,   0.5590561,  0.10801443
      129100,  0.53572839,  0.10585407
      129200,  0.50606024, 0.057269037
      129300,   0.4755455, 0.087529533
      129400,  0.44532922, 0.090429448
      129500,  0.46821597, 0.078835569
      129600,  0.48562905, 0.068118416
      129700,  0.51968366,  0.27171668
      129800,  0.51152176, 0.038881298
      129900,  0.45721936,  0.11769503
      130000,  0.45921317,  0.13637264
      130100,  0.47080019,  0.15433703
      130200,  0.48750353, 0.068102933
      130300,  0.46257177,  0.09865582
      130400,  0.43023965, 0.079273209
      130500,  0.45265779,  0.12534878
      130600,  0.54290831,  0.21764958
      130700,  0.47469416,  0.10386594
      130800,  0.54700071, 0.024319621
      130900,  0.43830678, 0.071658649
      131000,    0.428561, 0.090091445
      131100,  0.43591812,  0.11652356
      131200,  0.41088137, 0.048951622
      131300,  0.43056682, 0.080933779
      131400,  0.43505624,  0.11401648
      131500,  0.39669481, 0.046238724
      131600,  0.40844846, 0.053094864
      131700,  0.49030229,  0.13579638
      131800,  0.44988522, 0.041427072
      131900,  0.44928327, 0.041193958
      132000,  0.45689526,  0.12133906
      132100,   0.3998557, 0.068377309
      132200,  0.44848147, 0.088360548
      132300,  0.48717675,  0.10180593
      132400,  0.47392854, 0.025917431
      132500,   0.4826034,  0.12580116
      132600,  0.42964888, 0.037155088
      132700,  0.42601421, 0.061273705
      132800,  0.44970354, 0.060716707
      132900,  0.46507874,  0.10572132
      133000,  0.52986258,  0.16548151
      133100,  0.45199931,  0.07088054
      133200,  0.45276955, 0.093660854
      133300,   0.4578023, 0.034969438
      133400,  0.47596779, 0.041730288
      133500,  0.45555988, 0.083597161
      133600,  0.44452477, 0.050817925
      133700,   0.5158518,  0.18734284
      133800,  0.48328912,  0.10273233
      133900,  0.54516077, 0.027310198
      134000,  0.47495306, 0.072901793
      134100,  0.47684908, 0.063452885
      134200,  0.46706882, 0.058275461
      134300,  0.50885195, 0.098386444
      134400,  0.49507535,  0.10036192
      134500,  0.47808257, 0.078712098
      134600,  0.48867682, 0.047101822
      134700,  0.48889902,  0.11810442
      134800,  0.46374786, 0.095632054
      134900,  0.50990707,  0.15518041
      135000,  0.57096624,  0.22067405
      135100,  0.48952138,  0.10842502
      135200,   0.5069834,  0.13532047
      135300,  0.51397806, 0.052666277
      135400,  0.54244119,  0.11066306
      135500,  0.54865074,  0.12036654
      135600,  0.54236132, 0.056135792
      135700,  0.54294276, 0.073239617
      135800,  0.60800314,  0.16767327
      135900,  0.52923983,  0.06200552
      136000,  0.52917409, 0.063840739
      136100,  0.52776515, 0.062147785
      136200,  0.63398165, 0.016488045
      136300,  0.49390113, 0.070045076
      136400,   0.4953467, 0.050401535
      136500,  0.47990462, 0.047166329
      136600,  0.48744962, 0.074868374
      136700,  0.51912212,  0.13230684
      136800,  0.50345933,  0.04878122
      136900,  0.50085145, 0.057946175
      137000,  0.51789206,  0.14934759
      137100,  0.49009028, 0.036315531
      137200,  0.44156161, 0.046705127
      137300,  0.48344782,  0.11457638
      137400,  0.46944937, 0.069932841
      137500,  0.46098638, 0.039903615
      137600,  0.56843156,  0.15118724
      137700,  0.47670826, 0.060802508
      137800,  0.53761196,  0.12376601
      137900,   0.5077402, 0.097608663
      138000,  0.55651706, 0.022821439
      138100,   0.4650518, 0.070645876
      138200,   0.5286597, 0.038737651
      138300,  0.46335158,  0.08897683
      138400,  0.51320487,  0.18343188
      138500,  0.49112844,   0.1260656
      138600,  0.51469576, 0.098982953
      138700,  0.46988067, 0.090134583
      138800,  0.45402324,  0.03127398
      138900,  0.47388005, 0.040466137
      139000,  0.59523183, 0.019315362
      139100,  0.48291481, 0.090705693
      139200,  0.44019672,   0.0719181
      139300,  0.44354057,  0.06873212
      139400,  0.40011862, 0.054849189
      139500,  0.43536136, 0.081615128
      139600,  0.43897244, 0.071099587
      139700,  0.54310817, 0.023912229
      139800,  0.42364123, 0.066763468
      139900,  0.40293762, 0.055399496
      140000,   0.4615294, 0.022709986
      140100,  0.46363568,  0.12833746
      140200,  0.58123249,  0.22190215
      140300,  0.50155509,  0.15111671
      140400,  0.43573782,  0.07964953
      140500,  0.43410668, 0.044422071
      140600,  0.43479002, 0.094579034
      140700,  0.45743576, 0.093619607
      140800,  0.46560407, 0.094191037
      140900,  0.44842207, 0.083633602
      141000,  0.47343239, 0.082591899
      141100,  0.46501926, 0.059515744
      141200,  0.44060302,  0.04459377
      141300,  0.48273209, 0.027064674
      141400,  0.50969142, 0.061984718
      141500,  0.58860224,   0.2325459
      141600,   0.4818742, 0.060021609
      141700,  0.48621979,  0.11891839
      141800,  0.45988405,  0.06103782
      141900,   0.6418348,  0.29601222
      142000,  0.49060532,  0.11368398
      142100,  0.50767535, 0.087793507
      142200,  0.51282459,  0.06366656
      142300,  0.52252823, 0.058149707
      142400,  0.51398247, 0.040912483
      142500,   0.6246472,  0.22555073
      142600,   0.5376488,  0.12338316
      142700,    0.512559, 0.030119082
      142800,  0.48751131, 0.060630638
      142900,  0.53756946,  0.11745831
      143000,   0.4485656, 0.070782699
      143100,  0.44145206, 0.040486611
      143200,  0.47852179,  0.13571681
      143300,  0.43859777, 0.038049608
      143400,  0.39188835, 0.062107477
      143500,  0.45933697,  0.14698997
      143600,  0.42136109,  0.04698962
      143700,  0.44875106,  0.12130076
      143800,  0.41495785, 0.056721065
      143900,  0.41223833, 0.053945627
      144000,   0.4554005,  0.10358896
      144100,  0.44856644,  0.10857195
      144200,  0.44051418, 0.090438485
      144300,  0.43246922, 0.086680174
      144400,  0.48423067,  0.15697595
      144500,  0.47471198,  0.17050235
      144600,  0.44969913, 0.083651938
      144700,  0.58005571,  0.20814101
      144800,  0.48562154, 0.068272777
      144900,  0.54561275, 0.036208902
      145000,  0.54204059,   0.1576128
      145100,  0.53069496, 0.047648381
      145200,   0.4826009, 0.099339791
      145300,  0.51858908, 0.054067727
      145400,  0.49904466, 0.080379181
      145500,  0.52334738,  0.17575647
      145600,  0.47625399, 0.055524528
      145700,  0.45797133, 0.078668319
      145800,  0.64519942,  0.30485043
      145900,  0.54466456, 0.050025854
      146000,  0.58059353,  0.17586315
      146100,  0.51586193, 0.040652294
      146200,  0.49791324,  0.11688602
      146300,  0.54376847,  0.13821261
      146400,   0.4723196,  0.06165408
      146500,  0.48400521,  0.08651495
      146600,    0.457414, 0.071762651
      146700,  0.47196695,  0.06434799
      146800,  0.53129131, 0.025994606
      146900,  0.59937567, 0.019669166
      147000,  0.50582814, 0.084769331
      147100,  0.48517266, 0.086143456
      147200,  0.51943785, 0.036733661
      147300,  0.52819896,   0.1226196
      147400,  0.47870132, 0.084464453
      147500,  0.53929663, 0.046749022
      147600,  0.51610029,  0.11543751
      147700,  0.50009602, 0.055696439
      147800,  0.52489662,  0.10254365
      147900,  0.51897651, 0.089550227
      148000,  0.52246821, 0.093999863
      148100,  0.48574457, 0.053863484
      148200,   0.4900012,  0.12695932
      148300,  0.48332536, 0.040646788
      148400,  0.52384597,  0.15616538
      148500,  0.48202613,  0.12182523
      148600,   0.5508402, 0.029175991
      148700,  0.46094981, 0.086666517
      148800,  0.46649471,   0.0480217
      148900,  0.46203601, 0.073016375
      149000,  0.47637632, 0.042528767
      149100,  0.49837074,  0.08696124
      149200,  0.52479941,  0.13130783
      149300,  0.54166907,   0.0607928
      149400,  0.53859359, 0.074687265
      149500,  0.55877018, 0.074732251
      149600,  0.54963022, 0.047078948
      149700,  0.53489208, 0.062854894
      149800,  0.51434565, 0.068613611
      149900,  0.56510127, 0.033911478
      150000,  0.51979262,  0.10316036
      150100,  0.51796448, 0.049234543
      150200,  0.53024405, 0.059853148
      150300,  0.58881253,   0.2236557
      150400,  0.50138158,  0.13628437
      150500,  0.50979954, 0.082850717
      150600,  0.53925699,  0.11283348
      150700,  0.52238852, 0.073581517
      150800,  0.53033859, 0.084161572
      150900,  0.50832492,  0.03340422
      151000,  0.47575435, 0.029936112
      151100,  0.49183214, 0.038732272
      151200,  0.54227394, 0.067708604
      151300,  0.52808374, 0.017081015
      151400,  0.54061466, 0.062649205
      151500,  0.92591888,  0.42912865
      151600,  0.48591781, 0.061687097
      151700,  0.45552635,  0.03536211
      151800,  0.43657532, 0.032366328
      151900,  0.47044051, 0.037572119
      152000,  0.49675998, 0.073710926
      152100,  0.49480501, 0.058269698
      152200,  0.59058654, 0.018228006
      152300,  0.60283244,  0.16007997
      152400,  0.47863683, 0.074919716
      152500,  0.46146917, 0.063431837
      152600,   0.4486033, 0.042774674
      152700,  0.46059331, 0.035031348
      152800,  0.46912313, 0.022262694
      152900,  0.50565159, 0.086425073
      153000,  0.47530589, 0.069524892
      153100,  0.43008006, 0.050507888
      153200,  0.49959645, 0.084639579
      153300,  0.43303826, 0.051237483
      153400,  0.44942328, 0.075327151
      153500,  0.53841436,  0.20219736
      153600,  0.43955195,  0.02202048
      153700,  0.40474567, 0.064256214
      153800,  0.41626704, 0.015005521
      153900,  0.42900872, 0.020827545
      154000,  0.43507281, 0.045743316
      154100,  0.46015814, 0.056732785
      154200,  0.46011242, 0.081595391
      154300,  0.45310593, 0.081912123
      154400,  0.40308228, 0.036546465
      154500,  0.37560567, 0.057588026
      154600,  0.36641192, 0.043744221
      154700,  0.36372903, 0.049994156
      154800,  0.43554011, 0.027627638
      154900,  0.43778071, 0.045291904
      155000,  0.61198801,  0.18218702
      155100,  0.50670874,  0.10385353
      155200,  0.48349714, 0.064303897
      155300,  0.45803261, 0.033158422
      155400,   0.4793736,  0.06692902
      155500,  0.45780572, 0.036648478
      155600,  0.50002897,  0.13008966
      155700,  0.43669888, 0.041569877
      155800,  0.47420764, 0.095267147
      155900,  0.43291163, 0.054536317
      156000,  0.46575984, 0.077029526
      156100,  0.54285425,  0.14894709
      156200,  0.48331866,  0.10469911
      156300,   0.4907217, 0.095557846
      156400,  0.50472975, 0.033918407
      156500,  0.48424625,  0.07062722
      156600,  0.53834474,  0.11915228
      156700,  0.49927306, 0.098521076
      156800,  0.51110369,   0.1032195
      156900,  0.50291008, 0.082234614
      157000,  0.57455975, 0.020807274
      157100,  0.48035994, 0.049877744
      157200,  0.48732901,  0.05888173
      157300,  0.53995973, 0.023069568
      157400,  0.51707596, 0.026567405
      157500,  0.52220434, 0.020899393
      157600,  0.52663606,  0.11468814
      157700,  0.51379484,   0.1200208
      157800,  0.48534843, 0.046378087
      157900,  0.51121646,  0.06403777
      158000,  0.49460855, 0.057689875
      158100,  0.48732367, 0.080267556
      158200,  0.48489007, 0.032778602
      158300,  0.49662757, 0.074546337
      158400,  0.50061733, 0.057662081
      158500,   0.5208264, 0.039587658
      158600,  0.54399258, 0.056833383
      158700,    0.530065, 0.067243584
      158800,  0.52227271, 0.068607338
      158900,  0.52776116,  0.14309697
      159000,   0.4977335, 0.051254552
      159100,  0.50909972,   0.1106704
      159200,  0.48906568,   0.0501117
      159300,  0.53780586, 0.031673249
      159400,  0.53668153,  0.02440902
      159500,  0.49247488, 0.089725651
      159600,  0.50724977,  0.03410019
      159700,  0.47650573, 0.050930556
      159800,  0.44849741, 0.058157995
      159900,  0.45051363, 0.073567785
      160000,  0.45461214, 0.056621019
      160100,  0.44332084, 0.056994498
      160200,  0.46761885, 0.048119187
      160300,  0.50452811,  0.12119213
      160400,  0.51579708,  0.14091294
      160500,  0.44026682, 0.043375295
      160600,  0.43831214, 0.044878829
      160700,   0.4391166, 0.081697166
      160800,  0.42902243, 0.056507032
      160900,  0.44597495,  0.05093278
      161000,  0.48531339,  0.15358801
      161100,  0.51364177,  0.16632617
      161200,  0.44306925,  0.09073218
      161300,  0.44668201, 0.052777033
      161400,  0.46196654, 0.056859925
      161500,  0.43897143, 0.068981752
      161600,  0.50585181,  0.16857241
      161700,  0.52316594,  0.16920678
      161800,  0.44165644, 0.058044229
      161900,  0.46535602,  0.10874679
      162000,  0.44119418, 0.079627216
      162100,  0.44641688, 0.064769216
      162200,  0.44690636,  0.07736852
      162300,   0.5913651, 0.023656925
      162400,  0.49037158, 0.053228978
      162500,  0.46156678,  0.10020152
      162600,   0.4621439,  0.16266829
      162700,  0.44230971, 0.083649375
      162800,  0.44073674,  0.14774558
      162900,  0.42207992,   0.1364474
      163000,  0.41782936, 0.093732707
      163100,  0.42613685, 0.065987326
      163200,  0.44950524, 0.055806298
      163300,  0.52351999,  0.03306016
      163400,  0.47937691, 0.057723552
      163500,   0.4996936,  0.15675582
      163600,  0.55375421,  0.22088765
      163700,  0.50190067,  0.15513186
      163800,  0.51779884,  0.13477586
      163900,  0.47771552, 0.069282316
      164000,  0.53021586,  0.13075539
      164100,  0.57870913,  0.17779154
      164200,  0.72163337,  0.34755954
      164300,  0.47717831,  0.05947179
      164400,  0.49305925, 0.032801382
      164500,  0.52629775,  0.11125779
      164600,   0.4742721, 0.052842066
      164700,  0.47163716, 0.037967503
      164800,   0.4638406,  0.10424642
      164900,  0.47163323, 0.093213804
      165000,  0.45794642, 0.087399431
      165100,  0.51701039,  0.16419126
      165200,  0.44051424, 0.052253038
      165300,  0.44153932, 0.033066791
      165400,  0.42299339,  0.04844765
      165500,  0.43635198, 0.062653504
      165600,  0.46501815, 0.098218583
      165700,  0.45457566, 0.085322142
      165800,  0.46675348, 0.087853283
      165900,  0.42730913, 0.063035779
      166000,  0.42914125, 0.084760398
      166100,  0.42538998, 0.084196441
      166200,  0.42656347, 0.076307982
      166300,  0.41231585,  0.05620173
      166400,  0.42579782, 0.067100883
      166500,  0.45964754,  0.11319423
      166600,  0.50315851,  0.15132886
      166700,  0.46604013,  0.10481147
      166800,  0.45268473, 0.052461665
      166900,  0.48630527,  0.10520276
      167000,  0.49320197,  0.13400383
      167100,  0.48009324, 0.033160698
      167200,  0.47090364,  0.13418381
      167300,  0.46281815,  0.09311495
      167400,  0.46689019, 0.061451424
      167500,  0.48251605,  0.11361771
      167600,  0.57411474,  0.25124043
      167700,  0.48752078, 0.041507885
      167800,  0.46691072, 0.074921317
      167900,  0.45228967,  0.03480522
      168000,  0.48274204,  0.10923875
      168100,  0.48761496,    0.114736
      168200,  0.46540442, 0.080131374
      168300,  0.47493997, 0.083139397
      168400,  0.51346225, 0.051236887
      168500,  0.51778436,  0.14693971
      168600,  0.50969237,  0.13236554
      168700,  0.50707358,  0.11473466
      168800,  0.50854081,  0.11094762
      168900,  0.49711153, 0.082631148
      169000,  0.49612442, 0.091163099
      169100,  0.55777049,   0.1221388
      169200,  0.49660888, 0.093116514
      169300,   0.4964895,  0.04168196
      169400,  0.51049566, 0.087931655
      169500,  0.50659066,  0.11107811
      169600,  0.50947958,  0.12889516
      169700,  0.46948782, 0.049427837
      169800,  0.46343645, 0.055836812
      169900,  0.46549705, 0.064978145
      170000,  0.47648677, 0.065237708
      170100,  0.50612336,   0.1317863
      170200,  0.56126368, 0.032086778
      170300,  0.55098802,    0.169908
      170400,  0.46266845, 0.074130915
      170500,  0.63904566,  0.26892531
      170600,  0.56975532,   0.1891619
      170700,   0.5384478,  0.16297567
      170800,  0.46013859, 0.064676344
      170900,  0.45890152, 0.035811398
      171000,  0.46637154, 0.066171303
      171100,  0.45778808, 0.055926841
      171200,  0.46117342, 0.076157622
      171300,  0.42706656, 0.054016545
      171400,   0.4193497, 0.044134315
      171500,  0.49503937,  0.01426955
      171600,  0.39811859, 0.057126861
      171700,  0.41162524, 0.029117117
      171800,  0.44744733, 0.031279378
      171900,  0.42925677,  0.04271923
      172000,  0.48701194, 0.024342798
      172100,  0.40947139, 0.077760197
      172200,  0.49955896, 0.029987514
      172300,  0.40673944, 0.081806861
      172400,   0.4025737, 0.075348675
      172500,   0.4654502,  0.16983001
      172600,  0.40125796, 0.068079963
      172700,  0.41214895, 0.076556996
      172800,  0.45888451, 0.047026891
      172900,  0.42611086, 0.064459436
      173000,  0.43333972, 0.085837573
      173100,  0.41041359, 0.050972492
      173200,  0.40252712, 0.050776515
      173300,    0.470276,  0.12840921
      173400,  0.40129235, 0.047533903
      173500,  0.43966159,  0.14173479
      173600,  0.41734597, 0.074188948
      173700,   0.4163835, 0.068411201
      173800,   0.4467763,  0.13777095
      173900,  0.43182227,  0.07429748
      174000,  0.46368504, 0.039009508
      174100,  0.42538798, 0.072006635
      174200,  0.40838006, 0.052161213
      174300,  0.43905744, 0.078160308
      174400,   0.4649922, 0.031093836
      174500,  0.43487927, 0.070866048
      174600,  0.42581809, 0.088894032
      174700,  0.43738434, 0.037172612
      174800,  0.42290342, 0.064602077
      174900,  0.41646209, 0.028365823
      175000,    0.436425, 0.054597676
      175100,  0.45022869, 0.042832423
      175200,  0.41840199, 0.066394016
      175300,   0.4440175, 0.079047076
      175400,  0.49461174,  0.15200788
      175500,  0.48821512,  0.13484256
      175600,  0.46532619, 0.032262996
      175700,  0.48427716, 0.023833469
      175800,  0.41555235, 0.053718884
      175900,  0.45216134, 0.022728717
      176000,  0.51709068,   0.1290883
      176100,  0.43974558, 0.058584128
      176200,  0.41206858, 0.061717033
      176300,  0.40929243, 0.084607564
      176400,  0.39740658, 0.046261478
      176500,   0.5271185,  0.19584143
      176600,  0.39266422, 0.048793271
      176700,  0.52811939,  0.21602768
      176800,  0.39984775, 0.055161405
      176900,  0.40862849, 0.041067477
      177000,  0.40112031, 0.056545805
      177100,  0.42798063, 0.033635285
      177200,  0.39566794, 0.052068394
      177300,  0.39367828, 0.045433473
      177400,  0.41030225, 0.095816851
      177500,  0.37828839, 0.029056236
      177600,  0.38157013, 0.045810338
      177700,  0.38878116, 0.052446481
      177800,  0.39587036, 0.051632117
      177900,  0.45235434,  0.11910778
      178000,  0.43313241,  0.11051631
      178100,  0.47887835,  0.15977608
      178200,  0.45018816, 0.033637676
      178300,  0.41637525, 0.085975647
      178400,  0.46073475,  0.10671872
      178500,  0.45699856, 0.027451798
      178600,  0.42417583, 0.039767954
      178700,  0.41062692, 0.077817589
      178800,  0.39679039, 0.055297464
      178900,  0.42359385,  0.05959934
      179000,  0.42269233,  0.04289877
      179100,  0.41980752, 0.039134134
      179200,  0.43599477, 0.091425292
      179300,  0.61232215, 0.011329289
      179400,  0.43353662, 0.028738638
      179500,  0.42396107, 0.040716998
      179600,   0.4081938, 0.072323851
      179700,  0.43483207,  0.13222127
      179800,  0.37489703, 0.061964039
      179900,  0.37720457, 0.069222361
      180000,   0.3648065,   0.0766664
      180100,  0.34306109, 0.071912818
      180200,  0.38020191,  0.11649146
      180300,    0.332461, 0.047985286
      180400,  0.34066787, 0.058900964
      180500,  0.38603148,  0.11289481
      180600,  0.33220145,  0.04622845
      180700,   0.3843157,  0.11401562
      180800,   0.3694382,  0.11310691
      180900,  0.33288699, 0.053895637
      181000,  0.38049802,  0.12204811
      181100,  0.33136597,  0.05861767
      181200,  0.33156359, 0.042728808
      181300,  0.34541547, 0.047128815
      181400,  0.38056985,  0.10999057
      181500,   0.3724432, 0.045777094
      181600,  0.49282613, 0.019900884
      181700,  0.37006512, 0.061972823
      181800,  0.37143052, 0.082238294
      181900,  0.38380656,  0.10016093
      182000,   0.4052839, 0.081160747
      182100,  0.65571266, 0.010021302
      182200,  0.49157324,   0.2082541
      182300,   0.5125398, 0.035391401
      182400,  0.48562899, 0.051963251
      182500,  0.48022112,   0.1298196
      182600,  0.45450839, 0.092964329
      182700,  0.43430504,  0.08796861
      182800,  0.43519619, 0.038209513
      182900,  0.43837819, 0.089747377
      183000,  0.42512524, 0.050459299
      183100,  0.45474026, 0.086820953
      183200,  0.43214765, 0.067335911
      183300,  0.41251659, 0.051291432
      183400,  0.42876515, 0.095098108
      183500,  0.41843069, 0.075420283
      183600,  0.41140008, 0.042417359
      183700,  0.40168464, 0.062265802
      183800,  0.41919962, 0.053476274
      183900,  0.42170706,  0.08837714
      184000,  0.42528698, 0.070295535
      184100,  0.40255153, 0.055642497
      184200,  0.42841879, 0.045743298
      184300,  0.38267997, 0.074038409
      184400,  0.40434489, 0.035247784
      184500,  0.41790316, 0.039084796
      184600,  0.39885628,  0.10629911
      184700,  0.44334123, 0.035726551
      184800,  0.40796208, 0.092839181
      184900,  0.38968113, 0.064318158
      185000,  0.38558671, 0.027262608
      185100,  0.43532249,  0.10520547
      185200,  0.41315892, 0.070608646
      185300,   0.4084301, 0.087881632
      185400,  0.47258949,  0.17774905
      185500,  0.40880302, 0.077564426
      185600,  0.41378143, 0.092552401
      185700,  0.42927763,  0.11144549
      185800,  0.45690072,  0.15529364
      185900,  0.40752926, 0.054510597
      186000,  0.43223092, 0.051124346
      186100,  0.46609962,  0.13735346
      186200,   0.4147962, 0.051347081
      186300,  0.41476583, 0.047624175
      186400,  0.41867766, 0.054579448
      186500,  0.45347261, 0.083342724
      186600,  0.48827514,  0.13298211
      186700,   0.4532682, 0.099509843
      186800,  0.44843504,  0.10055671
      186900,  0.46159407, 0.083390288
      187000,  0.54085702,  0.21576853
      187100,  0.45834985,  0.10175351
      187200,  0.46491528,  0.11136585
      187300,  0.47434023,   0.1202886
      187400,  0.46461317,  0.08484254
      187500,  0.50428015, 0.048782978
      187600,  0.44942024,  0.10281589
      187700,  0.45248055, 0.098479331
      187800,  0.47633839, 0.031302098
      187900,  0.43449256, 0.071320631
      188000,  0.43831095, 0.084548987
      188100,  0.52274388,  0.19990867
      188200,  0.46541026,  0.12771976
      188300,  0.43138424, 0.072610497
      188400,  0.45734927,  0.10865835
      188500,   0.5020532,  0.14151067
      188600,  0.47947213,  0.10164963
      188700,  0.48551014,   0.1242666
      188800,  0.48527017,  0.12275121
      188900,  0.50176209,  0.15257186
      189000,  0.46064439,  0.11591081
      189100,  0.45198667, 0.097065561
      189200,  0.46384421, 0.051188245
      189300,  0.45377573,  0.10305064
      189400,  0.52535188,  0.24249373
      189500,  0.45016029,  0.11371294
      189600,  0.55292875, 0.037606113
      189700,  0.44708219,  0.10959547
      189800,  0.42455196, 0.053783413
      189900,  0.41427445, 0.061602369
      190000,  0.42125273, 0.076772854
      190100,  0.44079304, 0.064576343
      190200,  0.42327356, 0.054084282
      190300,   0.4514412,  0.12563406
      190400,  0.42936918, 0.097592868
      190500,  0.45923606, 0.098297812
      190600,   0.5149982, 0.027153507
      190700,  0.43426752, 0.034854133
      190800,  0.44281042,  0.05378272
      190900,  0.47475931, 0.022132494
      191000,  0.41576949, 0.043943841
      191100,  0.42994466, 0.046271127
      191200,  0.43061078, 0.066902913
      191300,  0.64352465,0.0098004602
      191400,  0.43271115,  0.06892734
      191500,  0.43335572, 0.033124033
      191600,  0.52109218,   0.1754505
      191700,  0.34302056, 0.062084276
      191800,  0.35929808, 0.066707291
      191900,  0.36946425, 0.074384771
      192000,  0.39089966,  0.10991734
      192100,  0.36999011, 0.041789863
      192200,  0.38853911,  0.06753578
      192300,  0.40333089, 0.040735736
      192400,  0.36664513, 0.047294568
      192500,  0.33838332, 0.065445304
      192600,  0.34519663, 0.071816556
      192700,   0.3741672,  0.03078966
      192800,  0.39683774, 0.040229116
      192900,  0.40606371, 0.036705106
      193000,  0.35496637,   0.0967957
      193100,   0.3271794, 0.080413096
      193200,  0.29768655, 0.059742209
      193300,  0.36787078, 0.059180066
      193400,  0.37342796, 0.040970352
      193500,  0.38815975, 0.064044751
      193600,  0.41977084, 0.043119386
      193700,  0.50617266, 0.028173173
      193800,  0.46913993,  0.16989805
      193900,  0.38288033, 0.049480874
      194000,  0.39554384, 0.042465761
      194100,  0.37594342, 0.037068743
      194200,  0.39250696, 0.064919703
      194300,  0.40224841, 0.099072404
      194400,  0.37706208, 0.081494763
      194500,  0.33337104, 0.051435292
      194600,  0.41053632,  0.12622808
      194700,  0.40911889,   0.1177315
      194800,  0.37722018, 0.075128265
      194900,  0.45456758,  0.14015125
      195000,  0.37774694, 0.084844805
      195100,  0.46512017, 0.018073915
      195200,  0.38126025, 0.061568961
      195300,  0.41260338,  0.11841193
      195400,  0.38947383, 0.069170289
      195500,  0.36314473, 0.051843464
      195600,  0.44131956,  0.16675919
      195700,   0.4226065,  0.12543295
      195800,  0.39655831, 0.044190463
      195900,   0.4161987,  0.11747789
      196000,  0.41890943,  0.10166806
      196100,  0.38211623, 0.065677941
      196200,  0.36577383, 0.077760734
      196300,  0.40109384, 0.094170235
      196400,  0.39559007, 0.092524923
      196500,  0.40794298, 0.034217682
      196600,  0.39926052, 0.094244324
      196700,  0.36972621, 0.054826573
      196800,  0.39308843, 0.028149625
      196900,  0.35645887, 0.091927566
      197000,  0.37392306, 0.070984699
      197100,  0.33899435, 0.071947388
      197200,  0.38490412,  0.12257093
      197300,  0.37622571,  0.10965545
      197400,  0.38406655, 0.083974034
      197500,   0.4263474, 0.030154912
      197600,  0.36420462, 0.063103437
      197700,  0.35882533, 0.066996358
      197800,  0.36390665,  0.05343926
      197900,  0.36756742, 0.060944241
      198000,  0.39259431,  0.10964924
      198100,  0.37005594,  0.09321633
      198200,  0.48342058,  0.17152858
      198300,  0.42264804,  0.03895748
      198400,  0.45161033,  0.10466831
      198500,  0.56917113,  0.28096405
      198600,  0.43406263, 0.088472538
      198700,  0.43476745,  0.11808085
      198800,  0.41617122,  0.10213637
      198900,  0.43037102,  0.12899949
      199000,  0.42360249, 0.059516713
      199100,  0.39881352, 0.061735746
      199200,  0.41004288,  0.05807456
      199300,  0.41176507, 0.062989242
      199400,  0.43813422,  0.14941171
      199500,  0.40152335,   0.1253469
      199600,  0.38940382, 0.060336713
      199700,  0.34918907, 0.035064671
      199800,  0.38262355, 0.039447635
      199900,  0.50713146,  0.17306106
      200000,  0.45024475,  0.15065406
      200100,  0.42873487,  0.11161103
      200200,  0.42310181, 0.031513039
      200300,   0.3894448, 0.057810206
      200400,  0.37590656,  0.03255564
      200500,  0.51779777,  0.21400845
      200600,  0.39581338, 0.030969651
      200700,  0.43035778,  0.11236278
      200800,  0.38499203, 0.076156504
      200900,  0.40488434, 0.041403588
      201000,  0.42760244,  0.12616909
      201100,  0.38790193, 0.069720022
      201200,  0.40526715, 0.034445144
      201300,  0.43260589,  0.14690499
      201400,  0.52964389, 0.015561983
      201500,  0.38698664, 0.078678481
      201600,  0.45417586, 0.016422248
      201700,   0.3839018, 0.068315186
      201800,  0.40293351, 0.079773955
      201900,  0.41144755, 0.068007924
      202000,  0.39356527, 0.069782585
      202100,  0.37125543, 0.052956838
      202200,  0.38991249, 0.081901543
      202300,    0.369212, 0.057897825
      202400,  0.59747297,   0.2898117
      202500,  0.44695795,  0.15157136
      202600,  0.36779079, 0.066367313
      202700,  0.36265039, 0.063154176
      202800,  0.50887042, 0.012845896
      202900,  0.38259372, 0.092873849
      203000,  0.35442278, 0.076004438
      203100,   0.3369756, 0.061405007
      203200,   0.3234345, 0.050530095
      203300,  0.36890709, 0.041943472
      203400,  0.32973266, 0.082552202
      203500,  0.35539725,  0.10786556
      203600,  0.33525178, 0.046173751
      203700,  0.34259996, 0.066254817
      203800,  0.35331306,  0.10767797
      203900,  0.33086246, 0.049019307
      204000,  0.35060754, 0.058831979
      204100,  0.37734628, 0.093113191
      204200,  0.41798449,  0.13066106
      204300,  0.34621885, 0.050516922
      204400,  0.38711253, 0.085797898
      204500,  0.36483034, 0.048386309
      204600,   0.3808707, 0.045327406
      204700,  0.39336979, 0.068129122
